scenario,total_cost,total_revenue,profit,stockout_rate,service_level,inventory_turnover
75517,459468,287808,-171661,0.761111,0.411905,222.543
75518,441008,324110,-116897,0.677778,0.474827,185.788
75519,464781,310110,-154671,0.7,0.4469,194.557
75520,463071,297054,-166017,0.705556,0.420018,179.596
75521,428842,311800,-117042,0.7,0.468302,169.808
75522,441509,296753,-144756,0.694444,0.437027,162.87
75523,440938,318018,-122920,0.666667,0.466947,177.355
75524,454490,310585,-143905,0.722222,0.447141,206.045
75525,454807,319210,-135597,0.7,0.45671,208.855
75526,452436,310904,-141532,0.683333,0.452047,170.454
75527,453626,311555,-142071,0.727778,0.435607,222.438
75528,450160,297500,-152660,0.705556,0.432144,193.678
75529,448411,297800,-150611,0.727778,0.430304,186.955
75530,445874,320670,-125204,0.672222,0.463112,197.408
75531,447559,287200,-160359,0.7,0.423118,161.512
75532,456676,302175,-154501,0.7,0.436109,177.389
75533,457811,299785,-158026,0.705556,0.432999,173.913
75534,444737,302369,-142368,0.705556,0.439207,167.37
75535,443589,292600,-150989,0.705556,0.429959,162.287
75536,457241,319611,-137630,0.716667,0.45681,200.479
75537,461791,307600,-154191,0.694444,0.435822,194.433
75538,439304,306500,-132804,0.705556,0.456662,195.958
75539,459219,307500,-151719,0.722222,0.438133,202.79
75540,450127,330100,-120027,0.7,0.475701,177.417
75541,455292,297200,-158092,0.722222,0.4277,189.777
75542,460652,312000,-148652,0.711111,0.438547,194.493
75543,447817,339911,-107906,0.677778,0.486125,189.363
75544,447918,291313,-156605,0.733333,0.414981,197.642
75545,455142,301580,-153562,0.722222,0.435902,183.444
75546,442466,311600,-130866,0.683333,0.464155,177.872
75547,462713,293344,-169369,0.716667,0.426633,177.926
75548,455886,313962,-141924,0.705556,0.442703,188.079
75549,443853,316800,-127053,0.7,0.457376,187.488
75550,442953,310592,-132361,0.7,0.457528,173.155
75551,451433,302600,-148833,0.716667,0.435618,172.503
75552,455251,316300,-138951,0.705556,0.449693,214.881
75553,455016,293000,-162016,0.711111,0.425931,175.68
75554,452990,291187,-161804,0.722222,0.417129,190.894
75555,432996,307800,-125196,0.683333,0.453636,174.133
75556,443746,309993,-133753,0.683333,0.453893,185.876
75557,460187,291136,-169051,0.722222,0.418559,206.367
75558,462618,305605,-157013,0.711111,0.437507,205.897
75559,445059,301700,-143359,0.722222,0.451674,186.751
75560,445101,302736,-142365,0.661111,0.446846,176.405
75561,454967,291197,-163770,0.705556,0.422021,201.72
75562,448977,325303,-123673,0.677778,0.474397,193.907
75563,434943,301252,-133691,0.711111,0.441361,192.332
75564,452282,301700,-150582,0.705556,0.44558,173.264
75565,442492,294452,-148041,0.694444,0.437387,169.218
75566,439878,309237,-130640,0.683333,0.454351,192.584
75567,456737,305849,-150888,0.694444,0.445011,173.95
75568,454931,324047,-130884,0.683333,0.467008,190.632
75569,465328,297500,-167828,0.705556,0.426784,177.576
75570,454981,319147,-135835,0.683333,0.465804,186.027
75571,467871,298300,-169571,0.716667,0.424952,181.263
75572,439143,328835,-110308,0.683333,0.479049,199.455
75573,448126,310874,-137251,0.722222,0.446762,221.536
75574,440821,320600,-120221,0.694444,0.473048,189
75575,451218,341400,-109818,0.688889,0.487424,201.4
75576,454848,305920,-148928,0.694444,0.446726,173.57
75577,454056,325293,-128763,0.677778,0.465232,195.495
75578,449613,313784,-135829,0.7,0.464433,190.66
75579,443242,317100,-126142,0.683333,0.457018,187.265
75580,460104,292621,-167482,0.727778,0.421098,193.808
75581,440353,300863,-139490,0.705556,0.437246,183.606
75582,443961,316069,-127893,0.7,0.457841,184.615
75583,448368,321100,-127268,0.694444,0.477467,179.51
75584,452720,312700,-140020,0.711111,0.447694,184.857
75585,450858,334568,-116290,0.677778,0.474049,193.306
75586,446349,343247,-103102,0.677778,0.496831,194.344
75587,451204,335057,-116146,0.688889,0.482758,222.896
75588,443864,294663,-149201,0.711111,0.433538,188.074
75589,466906,315692,-151213,0.694444,0.449125,185.334
75590,449802,312744,-137058,0.705556,0.453043,172.118
75591,457222,300334,-156888,0.744444,0.43718,224.842
75592,435147,339303,-95844.3,0.638889,0.510573,166.748
75593,439389,316800,-122589,0.694444,0.455739,182.747
75594,460739,306900,-153839,0.705556,0.432169,194.469
75595,443198,316000,-127198,0.683333,0.466586,181.905
75596,446160,312300,-133860,0.694444,0.451464,182.484
75597,462115,318572,-143543,0.666667,0.463735,176.715
75598,443407,309276,-134131,0.677778,0.463151,180.097
75599,467012,297388,-169624,0.744444,0.426803,201.288
75600,443554,291926,-151628,0.711111,0.430971,176.881
75601,449312,319954,-129357,0.7,0.464854,211.995
75602,442566,315800,-126766,0.683333,0.469894,193.367
75603,460539,301272,-159267,0.705556,0.434753,178.624
75604,460117,311700,-148417,0.705556,0.446081,180.972
75605,453032,286553,-166479,0.722222,0.419094,161.009
75606,458120,326300,-131820,0.688889,0.470384,191.235
75607,455796,320700,-135096,0.688889,0.466165,182.19
75608,449109,326364,-122745,0.711111,0.463511,214.57
75609,448928,309022,-139906,0.694444,0.45275,177.561
75610,444990,306670,-138320,0.7,0.438318,200.727
75611,453894,325590,-128304,0.677778,0.461406,179.544
75612,455454,330400,-125054,0.7,0.471735,207.505
75613,446633,334825,-111808,0.7,0.486527,206.823
75614,458937,306000,-152937,0.694444,0.440343,192.549
75615,470039,297018,-173021,0.7,0.422001,191.384
75616,459773,310647,-149126,0.7,0.443251,183.523
75617,441907,282900,-159007,0.727778,0.42058,169.816
75618,445086,312701,-132385,0.683333,0.462698,177.072
75619,468120,281517,-186604,0.744444,0.392071,188.452
75620,442363,316900,-125463,0.7,0.459519,176.106
75621,440966,311000,-129966,0.705556,0.463974,175.898
75622,448419,324871,-123548,0.694444,0.471592,197.505
75623,455968,315866,-140102,0.672222,0.456963,181.506
75624,440908,320373,-120536,0.722222,0.457908,198.276
75625,448824,308724,-140100,0.683333,0.449582,175.828
75626,457959,273583,-184376,0.744444,0.385483,176.998
75627,469377,289825,-179552,0.711111,0.418293,186.173
75628,456458,311278,-145179,0.677778,0.45041,177.05
75629,454346,309874,-144472,0.705556,0.449323,192.533
75630,447018,316500,-130518,0.711111,0.469994,188.353
75631,447480,321400,-126080,0.705556,0.461242,194.95
75632,445206,321600,-123606,0.672222,0.476428,169.084
75633,452435,336400,-116035,0.705556,0.483234,213.819
75634,456007,315500,-140507,0.7,0.46136,203.495
75635,439570,325800,-113770,0.655556,0.481689,185.55
75636,451297,323866,-127431,0.722222,0.468053,215.146
75637,457316,295943,-161373,0.722222,0.425891,191.998
75638,449685,338483,-111202,0.677778,0.4758,206.324
75639,451272,316600,-134672,0.716667,0.462001,192.617
75640,455033,320371,-134662,0.677778,0.459342,196.492
75641,445347,324456,-120890,0.7,0.478104,216.553
75642,453733,290584,-163149,0.738889,0.422297,188.939
75643,438828,320506,-118322,0.705556,0.463402,174.021
75644,455814,302900,-152914,0.694444,0.439257,174.781
75645,453088,296660,-156429,0.716667,0.4323,177.917
75646,447155,312068,-135087,0.727778,0.460987,211.619
75647,444054,329427,-114627,0.677778,0.481139,203.918
75648,467890,280405,-187485,0.722222,0.408343,176.891
75649,452678,326500,-126178,0.716667,0.467957,222.25
75650,438472,302797,-135674,0.688889,0.446268,162.797
75651,452157,301160,-150996,0.705556,0.43701,183.864
75652,440449,293768,-146680,0.711111,0.432337,190.423
75653,445661,310307,-135354,0.677778,0.450092,189.748
75654,456440,302700,-153740,0.711111,0.438299,185.742
75655,450829,286178,-164651,0.716667,0.418862,177.406
75656,447679,310794,-136885,0.7,0.449699,185.896
75657,452764,312197,-140567,0.694444,0.449459,172.023
75658,451805,293667,-158138,0.7,0.427829,184.675
75659,433309,326800,-106509,0.677778,0.48367,195.419
75660,446048,306700,-139348,0.7,0.448688,174.406
75661,433573,313883,-119690,0.672222,0.477537,166.977
75662,456200,337422,-118778,0.666667,0.480782,198.399
75663,454134,292800,-161334,0.727778,0.415568,195.285
75664,447223,302500,-144723,0.694444,0.444626,169.512
75665,438404,332374,-106030,0.672222,0.484507,214.121
75666,452067,321500,-130567,0.688889,0.466383,182.168
75667,452742,331067,-121675,0.677778,0.468694,203.139
75668,442647,319473,-123174,0.705556,0.469179,206.748
75669,447362,315900,-131462,0.677778,0.468953,184.173
75670,447836,300352,-147484,0.677778,0.435748,166.697
75671,453673,292400,-161273,0.727778,0.43323,181.473
75672,454960,319730,-135230,0.711111,0.453095,207.415
75673,450972,311600,-139372,0.716667,0.448849,196.188
75674,448005,309010,-138995,0.711111,0.451654,201.435
75675,448675,302800,-145875,0.705556,0.439924,179.763
75676,459732,320216,-139516,0.705556,0.455248,216.493
75677,445840,300914,-144926,0.705556,0.449495,176.102
75678,449690,295774,-153916,0.727778,0.429074,179.856
75679,441878,330900,-110978,0.711111,0.482432,236.228
75680,447032,292900,-154132,0.722222,0.420608,169.438
75681,444243,320543,-123699,0.683333,0.467371,181.586
75682,441614,336600,-105014,0.666667,0.492144,200.658
75683,461233,316298,-144935,0.688889,0.447137,189.002
75684,451546,316600,-134946,0.683333,0.460713,185.936
75685,455234,333636,-121598,0.666667,0.475393,188.505
75686,436684,313033,-123651,0.672222,0.467211,164.937
75687,444083,312300,-131783,0.7,0.456712,196.405
75688,457375,306700,-150675,0.705556,0.441017,190.194
75689,469390,310483,-158907,0.711111,0.442094,198.688
75690,432546,317368,-115178,0.683333,0.470446,177.706
75691,447394,307202,-140192,0.694444,0.447322,170.907
75692,465966,338565,-127401,0.677778,0.475282,224.596
75693,447390,294470,-152920,0.688889,0.438311,158.134
75694,451920,319169,-132751,0.705556,0.459893,230.665
75695,452035,290587,-161448,0.722222,0.426423,178.721
75696,453451,317900,-135551,0.727778,0.44886,203.753
75697,463015,305854,-157161,0.716667,0.43332,192.283
75698,456738,310387,-146351,0.672222,0.447751,179.919
75699,453915,309821,-144094,0.688889,0.454239,188.787
75700,437386,325213,-112173,0.694444,0.472582,184.37
75701,435628,326779,-108849,0.705556,0.483079,207.65
75702,446098,277798,-168300,0.7,0.41246,153.814
75703,436977,314063,-122914,0.711111,0.464411,172.226
75704,460497,301837,-158660,0.705556,0.426429,193.652
75705,453146,319502,-133644,0.694444,0.462559,190.93
75706,462080,313990,-148089,0.705556,0.450602,194.196
75707,452499,291024,-161476,0.711111,0.428982,180.666
75708,459573,316476,-143097,0.7,0.448573,199.044
75709,434169,298250,-135919,0.711111,0.438503,173.001
75710,460364,297900,-162464,0.733333,0.41976,185.86
75711,449294,311600,-137694,0.705556,0.459344,186.153
75712,459275,315875,-143400,0.683333,0.452973,178.522
75713,441944,314259,-127685,0.683333,0.459794,166.836
75714,452747,320130,-132617,0.677778,0.46128,190.184
75715,444859,316376,-128483,0.688889,0.459268,190.094
75716,460208,326100,-134108,0.677778,0.461849,205.432
75717,447531,311800,-135731,0.7,0.452202,200.765
75718,426009,302500,-123509,0.688889,0.463713,148.614
75719,449160,305139,-144021,0.727778,0.435128,201.489
75720,444069,316800,-127269,0.716667,0.458018,207.504
75721,453895,321000,-132895,0.683333,0.472719,202.07
75722,438085,302600,-135485,0.688889,0.456846,155.382
75723,453377,320688,-132688,0.683333,0.472304,183.077
75724,456085,305081,-151005,0.711111,0.442831,206.837
75725,438753,307000,-131753,0.711111,0.449431,183.753
75726,438906,312000,-126906,0.688889,0.467381,178.95
75727,436581,318755,-117826,0.677778,0.470679,203.648
75728,433630,307803,-125827,0.688889,0.464535,159.974
75729,436617,316587,-120031,0.683333,0.459541,192.164
75730,445925,326600,-119325,0.655556,0.475914,183.227
75731,450650,336095,-114555,0.65,0.480455,183.41
75732,457899,318954,-138945,0.666667,0.470632,171.745
75733,440769,315611,-125158,0.694444,0.466044,172.337
75734,440637,292900,-147737,0.705556,0.430024,170.956
75735,450944,325613,-125331,0.672222,0.471827,177.079
75736,446647,306003,-140644,0.683333,0.44887,169.216
75737,445163,311000,-134163,0.688889,0.456212,198.688
75738,453173,313457,-139716,0.683333,0.458798,189.287
75739,448562,321035,-127528,0.683333,0.463111,175.346
75740,435411,319919,-115492,0.677778,0.474895,182.988
75741,444678,319597,-125080,0.677778,0.47387,192.168
75742,463381,326030,-137352,0.705556,0.460305,217.701
75743,443107,317100,-126007,0.683333,0.463126,185.932
75744,454083,306900,-147183,0.688889,0.442724,185.099
75745,455743,305917,-149826,0.722222,0.43364,183.487
75746,455096,311400,-143696,0.705556,0.452295,183.005
75747,461140,305322,-155819,0.677778,0.436573,193.014
75748,449614,301507,-148107,0.711111,0.432664,175.904
75749,465033,302400,-162633,0.727778,0.434542,203.116
75750,451941,311148,-140792,0.661111,0.453558,143.157
75751,456947,288970,-167977,0.688889,0.430047,168.279
75752,465958,309956,-156002,0.722222,0.437099,190.679
75753,464533,307700,-156833,0.761111,0.427566,231.777
75754,451754,325723,-126030,0.672222,0.472961,196.075
75755,437864,304553,-133312,0.694444,0.445714,188.093
75756,446870,319626,-127244,0.688889,0.470322,192.993
75757,471193,301062,-170130,0.733333,0.422451,211.875
75758,438322,302400,-135922,0.7,0.455601,161.951
75759,461156,278600,-182556,0.711111,0.402877,165.873
75760,440700,338833,-101867,0.655556,0.500579,192.153
75761,431589,312999,-118590,0.677778,0.464547,182.279
75762,447255,291990,-155265,0.705556,0.433942,159.758
75763,440113,323766,-116347,0.7,0.485495,198.081
75764,442122,302200,-139922,0.711111,0.445525,174.227
75765,452834,316700,-136134,0.666667,0.459033,189.706
75766,449534,330600,-118934,0.688889,0.470896,192.955
75767,453464,295611,-157854,0.727778,0.436276,183.748
75768,457013,316300,-140713,0.711111,0.453453,185.795
75769,447965,317000,-130965,0.716667,0.461051,199.106
75770,440726,337376,-103349,0.672222,0.493825,221.036
75771,455885,324575,-131310,0.705556,0.463701,196.355
75772,458628,316000,-142628,0.7,0.453052,193.231
75773,456144,311358,-144787,0.7,0.442736,193.398
75774,462073,278252,-183821,0.716667,0.408792,165.363
75775,448252,294000,-154252,0.705556,0.430908,165.215
75776,444435,308000,-136435,0.694444,0.443651,181.147
75777,449659,311100,-138559,0.677778,0.464839,162.665
75778,460573,317280,-143293,0.683333,0.453292,191.604
75779,469021,293000,-176021,0.716667,0.420718,170.574
75780,452965,318838,-134127,0.694444,0.468809,200.902
75781,450399,313980,-136419,0.666667,0.46649,157.571
75782,446701,314273,-132428,0.683333,0.46131,175.858
75783,455254,322000,-133254,0.705556,0.466486,207.349
75784,458254,283700,-174554,0.722222,0.412664,175.477
75785,439232,321400,-117833,0.683333,0.468776,185.823
75786,473738,295586,-178151,0.722222,0.422577,173.842
75787,457112,326600,-130512,0.677778,0.462753,196.136
75788,441765,310370,-131396,0.7,0.456939,184.032
75789,447194,293311,-153883,0.711111,0.426663,185.197
75790,451212,298453,-152759,0.727778,0.435199,196.963
75791,452162,302000,-150162,0.694444,0.433141,183.136
75792,448760,312156,-136604,0.694444,0.450008,196.28
75793,450716,282300,-168416,0.711111,0.425724,158.768
75794,448889,322100,-126789,0.688889,0.4687,204.907
75795,432555,297600,-134955,0.722222,0.447154,174.168
75796,443063,311800,-131263,0.666667,0.461464,162.81
75797,441765,291193,-150573,0.738889,0.421095,183.629
75798,470760,294200,-176560,0.744444,0.405531,205.899
75799,437071,310809,-126262,0.677778,0.462678,165.507
75800,442585,296820,-145765,0.716667,0.433146,184.701
75801,442931,301383,-141548,0.711111,0.438772,195.613
75802,449587,298300,-151287,0.694444,0.429469,174.661
75803,451286,325241,-126046,0.705556,0.467357,194.397
75804,432959,306500,-126459,0.683333,0.458165,161.28
75805,445932,321600,-124332,0.688889,0.460277,208.903
75806,445791,312400,-133391,0.711111,0.451563,204.908
75807,439408,306021,-133387,0.694444,0.44909,189.017
75808,464197,296569,-167628,0.716667,0.413056,193.063
75809,435985,325318,-110667,0.7,0.482875,209.693
75810,449264,295184,-154081,0.733333,0.429906,202.424
75811,463945,306116,-157829,0.705556,0.439145,191.46
75812,446478,330500,-115978,0.688889,0.479543,193.297
75813,452053,322300,-129753,0.688889,0.453237,195.895
75814,462894,301368,-161526,0.694444,0.433852,167.292
75815,454170,311700,-142471,0.683333,0.45195,183.331
75816,469700,315364,-154335,0.694444,0.43637,211.363
75817,448473,299243,-149229,0.705556,0.428856,199.909
75818,451711,333922,-117789,0.672222,0.47731,187
75819,429428,324697,-104731,0.677778,0.482851,174.611
75820,440477,311798,-128679,0.705556,0.451207,206.396
75821,447202,300996,-146206,0.716667,0.431091,198.553
75822,450381,321600,-128781,0.705556,0.460676,217.747
75823,452236,315386,-136850,0.7,0.455231,190.163
75824,456028,303224,-152805,0.711111,0.431066,190.674
75825,450158,312100,-138058,0.722222,0.437694,205.845
75826,453550,286076,-167473,0.716667,0.41411,171.851
75827,438848,313074,-125773,0.666667,0.462374,174.601
75828,444110,286562,-157548,0.716667,0.4257,186.95
75829,445338,301414,-143925,0.711111,0.444811,175.199
75830,451310,325232,-126077,0.677778,0.468624,205.947
75831,446975,316400,-130575,0.672222,0.463581,181.066
75832,453712,306741,-146971,0.694444,0.44761,188.373
75833,453941,302600,-151341,0.711111,0.434216,188.428
75834,454995,329072,-125923,0.683333,0.474989,183.135
75835,441308,301800,-139508,0.683333,0.461403,170.33
75836,449463,330610,-118853,0.688889,0.472425,210.066
75837,445906,335900,-110006,0.688889,0.483308,198.871
75838,450533,322934,-127599,0.705556,0.468377,205.003
75839,455200,301241,-153958,0.716667,0.44292,186.629
75840,457715,301435,-156280,0.7,0.436291,198.701
75841,460266,329936,-130331,0.694444,0.472656,196.939
75842,444502,321513,-122989,0.688889,0.470445,184.435
75843,468713,303000,-165713,0.738889,0.419746,222.205
75844,466072,318880,-147192,0.694444,0.456613,225.3
